# tau=0.6, RDD=0.6
##
# n  m
 25  8
# job ptime ddate
    1    49   102
    2    22    79
    3    96    51
    4    93    85
    5    15    49
    6    89    42
    7    65    36
    8    44    69
    9    62    37
   10    29    29
   11    79    83
   12    31    26
   13    45    89
   14    23    30
   15    19    85
   16    28    22
   17    56   104
   18    42    19
   19    17    64
   20    91    31
   21    11    37
   22    13    89
   23    50    83
   24    77    76
   25    99   105
