# tau=0.6, RDD=0.6
##
# n  m
 25  4
# job ptime ddate
    1    85   113
    2    40    58
    3    79    54
    4    80   232
    5    92    76
    6    20   135
    7    34   200
    8    77   155
    9    28    92
   10    56   160
   11    48   137
   12    63   131
   13    37   227
   14    52    91
   15    96   187
   16    92   138
   17    64   186
   18    72   113
   19    15   211
   20    61    89
   21     2   103
   22    25   194
   23    14   216
   24    81    46
   25    16   222
