# tau=0.4, RDD=0.6
##
# n  m
 25  7
# job ptime ddate
    1    64    64
    2    76    62
    3    10    84
    4    14   135
    5    53   126
    6     8    81
    7     7   100
    8    21   103
    9    47    90
   10    82   113
   11    58    56
   12    76    98
   13     6   120
   14    16    76
   15   100   143
   16    21   102
   17    89   132
   18    13   119
   19   100   108
   20     6    50
   21    88   119
   22     8   127
   23     1   136
   24    93   131
   25    60   127
