# tau=0.8, RDD=0.8
##
# n  m
 25 10
# job ptime ddate
    1    64    12
    2    76    11
    3    10    26
    4    14    62
    5    53    55
    6     8    24
    7     7    37
    8    21    39
    9    47    30
   10    82    46
   11    58     6
   12    76    36
   13     6    51
   14    16    20
   15   100    67
   16    21    39
   17    89    59
   18    13    50
   19   100    42
   20     6     2
   21    88    50
   22     8    56
   23     1    62
   24    93    59
   25    60    56
