# tau=0.4, RDD=0.2
##
# n  m
 25  2
# job ptime ddate
    1    53   400
    2     9   345
    3    20   402
    4    67   389
    5    90   354
    6    35   395
    7     7   330
    8     3   365
    9    46   420
   10     7   413
   11    24   351
   12    98   338
   13    91   421
   14    86   353
   15    27   395
   16    54   429
   17    38   383
   18    77   392
   19    52   417
   20    67   364
   21    54   425
   22     4   359
   23    44   411
   24    94   395
   25    94   423
