# tau=0.6, RDD=0.2
##
# n  m
 25  5
# job ptime ddate
    1    85   100
    2    40    86
    3    79    84
    4    80   132
    5    92    90
    6    20   106
    7    34   124
    8    77   112
    9    28    94
   10    56   113
   11    48   107
   12    63   105
   13    37   131
   14    52    94
   15    96   120
   16    92   107
   17    64   120
   18    72   100
   19    15   127
   20    61    94
   21     2    98
   22    25   122
   23    14   128
   24    81    82
   25    16   130
