# tau=0.8, RDD=0.2
##
# n  m
 25  6
# job ptime ddate
    1    49    60
    2    22    49
    3    96    36
    4    93    52
    5    15    35
    6    89    32
    7    65    29
    8    44    45
    9    62    30
   10    29    26
   11    79    51
   12    31    25
   13    45    54
   14    23    27
   15    19    52
   16    28    23
   17    56    60
   18    42    22
   19    17    42
   20    91    27
   21    11    30
   22    13    54
   23    50    51
   24    77    48
   25    99    61
