# tau=0.4, RDD=1.0
##
# n  m
 25  2
# job ptime ddate
    1    98   437
    2    75   554
    3    91   143
    4    99   386
    5    67   468
    6    50   707
    7    17   372
    8    84   295
    9    89   641
   10     8   361
   11    65    69
   12    25   300
   13    63   472
   14    23   631
   15    71   225
   16    32   524
   17    33   394
   18    24   393
   19     8   273
   20    64   549
   21    23   190
   22    66   488
   23    52    94
   24    98   347
   25    29   538
