# tau=0.6, RDD=0.6
##
# n  m
 25  4
# job ptime ddate
    1    98   144
    2    75   179
    3    91    56
    4    99   129
    5    67   153
    6    50   225
    7    17   124
    8    84   101
    9    89   205
   10     8   121
   11    65    33
   12    25   103
   13    63   155
   14    23   202
   15    71    80
   16    32   170
   17    33   131
   18    24   131
   19     8    95
   20    64   178
   21    23    70
   22    66   159
   23    52    41
   24    98   117
   25    29   174
