# tau=0.4, RDD=0.8
##
# n  m
 25  5
# job ptime ddate
    1    53   193
    2     9   105
    3    20   196
    4    67   176
    5    90   119
    6    35   186
    7     7    82
    8     3   137
    9    46   225
   10     7   214
   11    24   115
   12    98    94
   13    91   227
   14    86   119
   15    27   186
   16    54   240
   17    38   166
   18    77   180
   19    52   220
   20    67   136
   21    54   233
   22     4   128
   23    44   211
   24    94   185
   25    94   231
