# tau=0.4, RDD=0.2
##
# n  m
 25  9
# job ptime ddate
    1    49    95
    2    22    88
    3    96    79
    4    93    89
    5    15    79
    6    89    77
    7    65    75
    8    44    85
    9    62    75
   10    29    73
   11    79    89
   12    31    72
   13    45    91
   14    23    73
   15    19    89
   16    28    71
   17    56    95
   18    42    70
   19    17    83
   20    91    73
   21    11    75
   22    13    91
   23    50    89
   24    77    87
   25    99    96
