# tau=0.4, RDD=0.4
##
# n  m
 25  4
# job ptime ddate
    1    64   131
    2    76   129
    3    10   155
    4    14   214
    5    53   203
    6     8   151
    7     7   173
    8    21   176
    9    47   162
   10    82   188
   11    58   122
   12    76   170
   13     6   196
   14    16   145
   15   100   223
   16    21   176
   17    89   210
   18    13   195
   19   100   182
   20     6   115
   21    88   195
   22     8   205
   23     1   215
   24    93   209
   25    60   204
