# tau=1.0, RDD=0.2
##
# n  m
 25  6
# job ptime ddate
    1    98    12
    2    75    16
    3    91     2
    4    99    10
    5    67    13
    6    50    21
    7    17    10
    8    84     7
    9    89    19
   10     8     9
   11    65     0
   12    25     7
   13    63    13
   14    23    19
   15    71     5
   16    32    15
   17    33    11
   18    24    11
   19     8     7
   20    64    16
   21    23     4
   22    66    14
   23    52     0
   24    98     9
   25    29    16
