# tau=0.4, RDD=0.4
##
# n  m
 25  4
# job ptime ddate
    1    85   185
    2    40   149
    3    79   146
    4    80   265
    5    92   161
    6    20   200
    7    34   244
    8    77   214
    9    28   171
   10    56   217
   11    48   202
   12    63   198
   13    37   262
   14    52   171
   15    96   235
   16    92   202
   17    64   235
   18    72   185
   19    15   251
   20    61   169
   21     2   179
   22    25   240
   23    14   255
   24    81   141
   25    16   259
