# tau=0.4, RDD=0.4
##
# n  m
 25  9
# job ptime ddate
    1    49   107
    2    22    93
    3    96    76
    4    93    96
    5    15    75
    6    89    71
    7    65    68
    8    44    87
    9    62    68
   10    29    63
   11    79    96
   12    31    62
   13    45    99
   14    23    64
   15    19    96
   16    28    59
   17    56   108
   18    42    57
   19    17    84
   20    91    64
   21    11    68
   22    13    99
   23    50    96
   24    77    91
   25    99   109
