# tau=0.8, RDD=1.0
##
# n  m
 25  9
# job ptime ddate
    1    49    90
    2    22    66
    3    96    37
    4    93    72
    5    15    35
    6    89    28
    7    65    22
    8    44    56
    9    62    23
   10    29    14
   11    79    71
   12    31    12
   13    45    76
   14    23    15
   15    19    72
   16    28     7
   17    56    92
   18    42     5
   19    17    50
   20    91    17
   21    11    23
   22    13    77
   23    50    71
   24    77    63
   25    99    93
