# tau=0.4, RDD=0.4
##
# n  m
 25 10
# job ptime ddate
    1    64    52
    2    76    51
    3    10    62
    4    14    85
    5    53    81
    6     8    60
    7     7    69
    8    21    70
    9    47    64
   10    82    75
   11    58    48
   12    76    68
   13     6    78
   14    16    57
   15   100    89
   16    21    70
   17    89    84
   18    13    78
   19   100    72
   20     6    45
   21    88    78
   22     8    82
   23     1    86
   24    93    84
   25    60    82
