# tau=0.8, RDD=0.6
##
# n  m
 25  3
# job ptime ddate
    1    85    89
    2    40    28
    3    79    24
    4    80   221
    5    92    48
    6    20   113
    7    34   186
    8    77   136
    9    28    65
   10    56   141
   11    48   116
   12    63   109
   13    37   215
   14    52    64
   15    96   171
   16    92   116
   17    64   170
   18    72    88
   19    15   197
   20    61    62
   21     2    78
   22    25   179
   23    14   204
   24    81    15
   25    16   210
