# tau=0.4, RDD=1.0
##
# n  m
 25 10
# job ptime ddate
    1    98    87
    2    75   110
    3    91    28
    4    99    77
    5    67    93
    6    50   141
    7    17    74
    8    84    58
    9    89   128
   10     8    72
   11    65    13
   12    25    59
   13    63    94
   14    23   126
   15    71    44
   16    32   104
   17    33    78
   18    24    78
   19     8    54
   20    64   109
   21    23    37
   22    66    97
   23    52    18
   24    98    69
   25    29   107
