# tau=0.6, RDD=0.2
##
# n  m
 25  2
# job ptime ddate
    1    85   252
    2    40   216
    3    79   213
    4    80   332
    5    92   228
    6    20   267
    7    34   311
    8    77   281
    9    28   238
   10    56   284
   11    48   269
   12    63   265
   13    37   329
   14    52   238
   15    96   302
   16    92   269
   17    64   302
   18    72   252
   19    15   318
   20    61   236
   21     2   246
   22    25   307
   23    14   322
   24    81   208
   25    16   326
