# tau=0.2, RDD=1.0
##
# n  m
 25  6
# job ptime ddate
    1    49   256
    2    22   204
    3    96   141
    4    93   217
    5    15   138
    6    89   123
    7    65   110
    8    44   183
    9    62   112
   10    29    93
   11    79   214
   12    31    88
   13    45   227
   14    23    96
   15    19   216
   16    28    77
   17    56   259
   18    42    72
   19    17   170
   20    91    98
   21    11   111
   22    13   227
   23    50   214
   24    77   198
   25    99   263
