# tau=0.2, RDD=0.8
##
# n  m
 25  2
# job ptime ddate
    1    64   303
    2    76   296
    3    10   398
    4    14   632
    5    53   590
    6     8   383
    7     7   470
    8    21   482
    9    47   425
   10    82   530
   11    58   267
   12    76   460
   13     6   562
   14    16   359
   15   100   667
   16    21   481
   17    89   616
   18    13   558
   19   100   504
   20     6   238
   21    88   558
   22     8   596
   23     1   637
   24    93   614
   25    60   595
