# tau=0.6, RDD=0.4
##
# n  m
 25  3
# job ptime ddate
    1    85   159
    2    40   111
    3    79   107
    4    80   265
    5    92   126
    6    20   179
    7    34   237
    8    77   197
    9    28   140
   10    56   201
   11    48   181
   12    63   175
   13    37   261
   14    52   140
   15    96   225
   16    92   181
   17    64   225
   18    72   159
   19    15   246
   20    61   138
   21     2   150
   22    25   231
   23    14   251
   24    81   100
   25    16   256
