# tau=0.4, RDD=0.2
##
# n  m
 25  5
# job ptime ddate
    1    53   160
    2     9   138
    3    20   160
    4    67   155
    5    90   141
    6    35   158
    7     7   132
    8     3   146
    9    46   168
   10     7   165
   11    24   140
   12    98   135
   13    91   168
   14    86   141
   15    27   158
   16    54   171
   17    38   153
   18    77   156
   19    52   166
   20    67   145
   21    54   170
   22     4   143
   23    44   164
   24    94   158
   25    94   169
