# tau=0.8, RDD=1.0
##
# n  m
 25 10
# job ptime ddate
    1    49    82
    2    22    60
    3    96    33
    4    93    65
    5    15    32
    6    89    25
    7    65    20
    8    44    51
    9    62    21
   10    29    13
   11    79    64
   12    31    11
   13    45    69
   14    23    14
   15    19    65
   16    28     6
   17    56    83
   18    42     4
   19    17    45
   20    91    15
   21    11    21
   22    13    70
   23    50    64
   24    77    57
   25    99    85
