# tau=0.6, RDD=0.4
##
# n  m
 25  6
# job ptime ddate
    1    98    94
    2    75   110
    3    91    55
    4    99    87
    5    67    98
    6    50   130
    7    17    86
    8    84    75
    9    89   122
   10     8    84
   11    65    45
   12    25    76
   13    63    99
   14    23   120
   15    71    66
   16    32   106
   17    33    88
   18    24    88
   19     8    72
   20    64   109
   21    23    61
   22    66   101
   23    52    48
   24    98    82
   25    29   108
