# tau=1.0, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    53    25
    2     9    10
    3    20    26
    4    67    23
    5    90    12
    6    35    24
    7     7     5
    8     3    15
    9    46    31
   10     7    29
   11    24    11
   12    98     8
   13    91    32
   14    86    12
   15    27    24
   16    54    34
   17    38    21
   18    77    23
   19    52    30
   20    67    15
   21    54    33
   22     4    14
   23    44    29
   24    94    24
   25    94    32
