# tau=0.4, RDD=1.0
##
# n  m
 25  9
# job ptime ddate
    1    64    34
    2    76    32
    3    10    60
    4    14   126
    5    53   114
    6     8    56
    7     7    81
    8    21    84
    9    47    68
   10    82    97
   11    58    24
   12    76    78
   13     6   106
   14    16    50
   15   100   136
   16    21    84
   17    89   121
   18    13   105
   19   100    90
   20     6    16
   21    88   105
   22     8   116
   23     1   127
   24    93   121
   25    60   115
