# tau=0.8, RDD=0.4
##
# n  m
 25  6
# job ptime ddate
    1    49    77
    2    22    56
    3    96    31
    4    93    62
    5    15    30
    6    89    24
    7    65    19
    8    44    48
    9    62    20
   10    29    12
   11    79    60
   12    31    10
   13    45    65
   14    23    13
   15    19    61
   16    28     6
   17    56    78
   18    42     4
   19    17    43
   20    91    14
   21    11    19
   22    13    66
   23    50    60
   24    77    54
   25    99    80
