# tau=0.6, RDD=0.2
##
# n  m
 25  3
# job ptime ddate
    1    53   183
    2     9   147
    3    20   185
    4    67   177
    5    90   153
    6    35   181
    7     7   137
    8     3   160
    9    46   197
   10     7   192
   11    24   151
   12    98   143
   13    91   198
   14    86   153
   15    27   180
   16    54   203
   17    38   172
   18    77   178
   19    52   195
   20    67   160
   21    54   200
   22     4   157
   23    44   191
   24    94   180
   25    94   199
