# tau=0.6, RDD=0.2
##
# n  m
 25  6
# job ptime ddate
    1    64    62
    2    76    61
    3    10    70
    4    14    90
    5    53    86
    6     8    69
    7     7    76
    8    21    77
    9    47    72
   10    82    81
   11    58    58
   12    76    75
   13     6    84
   14    16    66
   15   100    93
   16    21    77
   17    89    89
   18    13    84
   19   100    79
   20     6    56
   21    88    84
   22     8    87
   23     1    91
   24    93    89
   25    60    87
