# tau=0.4, RDD=0.2
##
# n  m
 25  2
# job ptime ddate
    1    49   427
    2    22   396
    3    96   358
    4    93   404
    5    15   357
    6    89   347
    7    65   340
    8    44   384
    9    62   341
   10    29   330
   11    79   402
   12    31   326
   13    45   410
   14    23   331
   15    19   404
   16    28   320
   17    56   429
   18    42   317
   19    17   376
   20    91   333
   21    11   341
   22    13   410
   23    50   402
   24    77   393
   25    99   431
