# tau=1.0, RDD=0.8
##
# n  m
 25  9
# job ptime ddate
    1    85    24
    2    40     7
    3    79     6
    4    80    59
    5    92    13
    6    20    30
    7    34    50
    8    77    36
    9    28    17
   10    56    38
   11    48    31
   12    63    29
   13    37    58
   14    52    17
   15    96    46
   16    92    31
   17    64    46
   18    72    24
   19    15    53
   20    61    16
   21     2    21
   22    25    48
   23    14    55
   24    81     4
   25    16    56
