# tau=0.6, RDD=0.8
##
# n  m
 25  5
# job ptime ddate
    1    53   143
    2     9    56
    3    20   146
    4    67   127
    5    90    70
    6    35   136
    7     7    33
    8     3    87
    9    46   175
   10     7   165
   11    24    65
   12    98    45
   13    91   177
   14    86    69
   15    27   136
   16    54   190
   17    38   117
   18    77   130
   19    52   170
   20    67    87
   21    54   183
   22     4    79
   23    44   162
   24    94   136
   25    94   181
