# tau=0.6, RDD=0.8
##
# n  m
 25  4
# job ptime ddate
    1    53   179
    2     9    70
    3    20   183
    4    67   159
    5    90    88
    6    35   171
    7     7    41
    8     3   109
    9    46   219
   10     7   206
   11    24    82
   12    98    57
   13    91   222
   14    86    87
   15    27   170
   16    54   238
   17    38   146
   18    77   163
   19    52   213
   20    67   109
   21    54   230
   22     4    99
   23    44   202
   24    94   170
   25    94   226
