# tau=1.0, RDD=0.2
##
# n  m
 25  9
# job ptime ddate
    1    53    10
    2     9     3
    3    20    10
    4    67     8
    5    90     4
    6    35     9
    7     7     2
    8     3     6
    9    46    12
   10     7    11
   11    24     4
   12    98     3
   13    91    12
   14    86     4
   15    27     9
   16    54    13
   17    38     8
   18    77     9
   19    52    12
   20    67     6
   21    54    12
   22     4     5
   23    44    11
   24    94     9
   25    94    12
