# tau=0.2, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    64   106
    2    76   105
    3    10   120
    4    14   154
    5    53   148
    6     8   118
    7     7   130
    8    21   132
    9    47   124
   10    82   139
   11    58   101
   12    76   129
   13     6   144
   14    16   114
   15   100   159
   16    21   132
   17    89   152
   18    13   143
   19   100   135
   20     6    97
   21    88   143
   22     8   149
   23     1   155
   24    93   151
   25    60   149
