# tau=0.8, RDD=0.8
##
# n  m
 25  7
# job ptime ddate
    1    64    17
    2    76    15
    3    10    37
    4    14    87
    5    53    78
    6     8    34
    7     7    53
    8    21    55
    9    47    43
   10    82    65
   11    58     9
   12    76    50
   13     6    72
   14    16    29
   15   100    95
   16    21    55
   17    89    84
   18    13    71
   19   100    60
   20     6     3
   21    88    71
   22     8    79
   23     1    88
   24    93    83
   25    60    79
