# tau=0.6, RDD=0.4
##
# n  m
 25  2
# job ptime ddate
    1    53   303
    2     9   194
    3    20   307
    4    67   283
    5    90   212
    6    35   295
    7     7   165
    8     3   233
    9    46   343
   10     7   330
   11    24   206
   12    98   181
   13    91   346
   14    86   211
   15    27   294
   16    54   362
   17    38   270
   18    77   287
   19    52   337
   20    67   233
   21    54   354
   22     4   223
   23    44   326
   24    94   294
   25    94   350
