# tau=0.6, RDD=0.6
##
# n  m
 25  8
# job ptime ddate
    1    64    28
    2    76    26
    3    10    46
    4    14    90
    5    53    82
    6     8    43
    7     7    59
    8    21    62
    9    47    51
   10    82    71
   11    58    21
   12    76    58
   13     6    77
   14    16    38
   15   100    97
   16    21    62
   17    89    87
   18    13    76
   19   100    66
   20     6    16
   21    88    76
   22     8    83
   23     1    91
   24    93    87
   25    60    83
