# tau=0.2, RDD=0.2
##
# n  m
 25 10
# job ptime ddate
    1    64    82
    2    76    81
    3    10    87
    4    14    98
    5    53    96
    6     8    86
    7     7    90
    8    21    91
    9    47    88
   10    82    93
   11    58    80
   12    76    90
   13     6    95
   14    16    84
   15   100   100
   16    21    91
   17    89    98
   18    13    95
   19   100    92
   20     6    78
   21    88    95
   22     8    97
   23     1    99
   24    93    98
   25    60    97
