# tau=1.0, RDD=0.8
##
# n  m
 25  2
# job ptime ddate
    1    98   147
    2    75   194
    3    91    30
    4    99   127
    5    67   160
    6    50   255
    7    17   122
    8    84    91
    9    89   229
   10     8   117
   11    65     0
   12    25    93
   13    63   162
   14    23   225
   15    71    63
   16    32   183
   17    33   130
   18    24   130
   19     8    82
   20    64   192
   21    23    49
   22    66   168
   23    52    11
   24    98   112
   25    29   188
