# tau=0.2, RDD=1.0
##
# n  m
 25  9
# job ptime ddate
    1    49   170
    2    22   136
    3    96    94
    4    93   145
    5    15    92
    6    89    81
    7    65    73
    8    44   122
    9    62    74
   10    29    62
   11    79   142
   12    31    58
   13    45   151
   14    23    63
   15    19   144
   16    28    51
   17    56   173
   18    42    48
   19    17   113
   20    91    65
   21    11    74
   22    13   151
   23    50   142
   24    77   132
   25    99   175
