# tau=0.6, RDD=0.8
##
# n  m
 25  7
# job ptime ddate
    1    85    60
    2    40    19
    3    79    16
    4    80   151
    5    92    33
    6    20    77
    7    34   127
    8    77    93
    9    28    44
   10    56    96
   11    48    79
   12    63    75
   13    37   147
   14    52    44
   15    96   117
   16    92    80
   17    64   117
   18    72    60
   19    15   135
   20    61    43
   21     2    53
   22    25   122
   23    14   139
   24    81    10
   25    16   144
