# tau=0.6, RDD=0.6
##
# n  m
 25  7
# job ptime ddate
    1    64    32
    2    76    30
    3    10    52
    4    14   103
    5    53    94
    6     8    49
    7     7    68
    8    21    71
    9    47    58
   10    82    81
   11    58    24
   12    76    66
   13     6    88
   14    16    44
   15   100   111
   16    21    70
   17    89   100
   18    13    87
   19   100    76
   20     6    18
   21    88    87
   22     8    95
   23     1   104
   24    93    99
   25    60    95
