# tau=0.2, RDD=0.2
##
# n  m
 25  6
# job ptime ddate
    1    53   175
    2     9   156
    3    20   175
    4    67   171
    5    90   159
    6    35   173
    7     7   151
    8     3   162
    9    46   181
   10     7   179
   11    24   158
   12    98   153
   13    91   182
   14    86   159
   15    27   173
   16    54   185
   17    38   169
   18    77   172
   19    52   180
   20    67   162
   21    54   183
   22     4   161
   23    44   179
   24    94   173
   25    94   183
