# tau=0.4, RDD=0.8
##
# n  m
 25  3
# job ptime ddate
    1    53   321
    2     9   176
    3    20   327
    4    67   294
    5    90   199
    6    35   310
    7     7   137
    8     3   228
    9    46   374
   10     7   357
   11    24   191
   12    98   158
   13    91   378
   14    86   198
   15    27   309
   16    54   399
   17    38   277
   18    77   300
   19    52   367
   20    67   227
   21    54   388
   22     4   214
   23    44   352
   24    94   309
   25    94   384
