# tau=1.0, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    64     5
    2    76     5
    3    10    12
    4    14    29
    5    53    26
    6     8    11
    7     7    17
    8    21    18
    9    47    14
   10    82    21
   11    58     3
   12    76    16
   13     6    24
   14    16     9
   15   100    31
   16    21    18
   17    89    28
   18    13    23
   19   100    20
   20     6     1
   21    88    23
   22     8    26
   23     1    29
   24    93    27
   25    60    26
