# tau=0.2, RDD=1.0
##
# n  m
 25  5
# job ptime ddate
    1    53   253
    2     9   144
    3    20   257
    4    67   233
    5    90   162
    6    35   245
    7     7   115
    8     3   183
    9    46   293
   10     7   280
   11    24   156
   12    98   131
   13    91   296
   14    86   161
   15    27   244
   16    54   312
   17    38   220
   18    77   237
   19    52   287
   20    67   183
   21    54   304
   22     4   173
   23    44   276
   24    94   244
   25    94   300
