# tau=0.4, RDD=0.2
##
# n  m
 25  5
# job ptime ddate
    1    85   154
    2    40   139
    3    79   137
    4    80   186
    5    92   144
    6    20   160
    7    34   178
    8    77   165
    9    28   148
   10    56   167
   11    48   160
   12    63   159
   13    37   185
   14    52   148
   15    96   174
   16    92   160
   17    64   174
   18    72   154
   19    15   181
   20    61   147
   21     2   151
   22    25   176
   23    14   182
   24    81   135
   25    16   184
