# tau=0.8, RDD=0.4
##
# n  m
 25  5
# job ptime ddate
    1    49    93
    2    22    68
    3    96    38
    4    93    74
    5    15    36
    6    89    29
    7    65    23
    8    44    58
    9    62    24
   10    29    15
   11    79    73
   12    31    12
   13    45    79
   14    23    16
   15    19    74
   16    28     7
   17    56    95
   18    42     5
   19    17    52
   20    91    17
   21    11    24
   22    13    79
   23    50    73
   24    77    65
   25    99    96
