# tau=0.4, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    49   138
    2    22   120
    3    96    98
    4    93   124
    5    15    97
    6    89    92
    7    65    87
    8    44   113
    9    62    88
   10    29    81
   11    79   123
   12    31    80
   13    45   128
   14    23    82
   15    19   124
   16    28    76
   17    56   139
   18    42    74
   19    17   108
   20    91    83
   21    11    88
   22    13   128
   23    50   123
   24    77   118
   25    99   140
