# tau=0.4, RDD=0.6
##
# n  m
 25 10
# job ptime ddate
    1    49   108
    2    22    89
    3    96    66
    4    93    93
    5    15    65
    6    89    59
    7    65    54
    8    44    81
    9    62    55
   10    29    48
   11    79    92
   12    31    46
   13    45    97
   14    23    49
   15    19    93
   16    28    42
   17    56   109
   18    42    40
   19    17    76
   20    91    50
   21    11    55
   22    13    97
   23    50    92
   24    77    86
   25    99   110
