# tau=0.6, RDD=0.6
##
# n  m
 25  7
# job ptime ddate
    1    53    94
    2     9    47
    3    20    96
    4    67    86
    5    90    55
    6    35    91
    7     7    34
    8     3    64
    9    46   112
   10     7   106
   11    24    52
   12    98    41
   13    91   113
   14    86    54
   15    27    91
   16    54   120
   17    38    80
   18    77    87
   19    52   109
   20    67    64
   21    54   116
   22     4    60
   23    44   104
   24    94    90
   25    94   115
