# tau=0.2, RDD=0.4
##
# n  m
 25  7
# job ptime ddate
    1    98   158
    2    75   172
    3    91   124
    4    99   152
    5    67   162
    6    50   189
    7    17   151
    8    84   142
    9    89   182
   10     8   149
   11    65   116
   12    25   142
   13    63   162
   14    23   180
   15    71   134
   16    32   168
   17    33   153
   18    24   153
   19     8   139
   20    64   171
   21    23   130
   22    66   164
   23    52   119
   24    98   148
   25    29   170
