# tau=1.0, RDD=0.4
##
# n  m
 25  8
# job ptime ddate
    1    98    18
    2    75    24
    3    91     3
    4    99    16
    5    67    20
    6    50    32
    7    17    15
    8    84    11
    9    89    28
   10     8    14
   11    65     0
   12    25    11
   13    63    20
   14    23    28
   15    71     7
   16    32    22
   17    33    16
   18    24    16
   19     8    10
   20    64    24
   21    23     6
   22    66    21
   23    52     1
   24    98    14
   25    29    23
