# tau=0.6, RDD=1.0
##
# n  m
 25 10
# job ptime ddate
    1    64    18
    2    76    16
    3    10    39
    4    14    92
    5    53    82
    6     8    36
    7     7    55
    8    21    58
    9    47    45
   10    82    69
   11    58    10
   12    76    53
   13     6    76
   14    16    30
   15   100   100
   16    21    58
   17    89    88
   18    13    75
   19   100    63
   20     6     3
   21    88    75
   22     8    84
   23     1    93
   24    93    88
   25    60    83
