# tau=0.2, RDD=0.8
##
# n  m
 25  7
# job ptime ddate
    1    53   173
    2     9   110
    3    20   175
    4    67   161
    5    90   120
    6    35   168
    7     7    93
    8     3   132
    9    46   195
   10     7   188
   11    24   117
   12    98   102
   13    91   197
   14    86   120
   15    27   168
   16    54   206
   17    38   154
   18    77   163
   19    52   192
   20    67   132
   21    54   202
   22     4   126
   23    44   186
   24    94   167
   25    94   200
