# tau=0.2, RDD=0.6
##
# n  m
 25  9
# job ptime ddate
    1    98   124
    2    75   140
    3    91    85
    4    99   117
    5    67   128
    6    50   160
    7    17   116
    8    84   105
    9    89   152
   10     8   114
   11    65    75
   12    25   106
   13    63   129
   14    23   150
   15    71    96
   16    32   136
   17    33   118
   18    24   118
   19     8   102
   20    64   139
   21    23    91
   22    66   131
   23    52    78
   24    98   112
   25    29   138
