# tau=0.6, RDD=1.0
##
# n  m
 25  8
# job ptime ddate
    1    64    22
    2    76    20
    3    10    49
    4    14   115
    5    53   103
    6     8    45
    7     7    69
    8    21    73
    9    47    57
   10    82    86
   11    58    12
   12    76    66
   13     6    95
   14    16    38
   15   100   125
   16    21    72
   17    89   110
   18    13    94
   19   100    79
   20     6     4
   21    88    94
   22     8   104
   23     1   116
   24    93   110
   25    60   104
