# tau=0.2, RDD=0.2
##
# n  m
 25  3
# job ptime ddate
    1    49   368
    2    22   347
    3    96   322
    4    93   352
    5    15   320
    6    89   314
    7    65   309
    8    44   339
    9    62   310
   10    29   302
   11    79   351
   12    31   300
   13    45   356
   14    23   303
   15    19   352
   16    28   296
   17    56   369
   18    42   294
   19    17   333
   20    91   304
   21    11   310
   22    13   357
   23    50   351
   24    77   345
   25    99   371
