# tau=0.8, RDD=1.0
##
# n  m
 25  6
# job ptime ddate
    1    64    23
    2    76    21
    3    10    51
    4    14   119
    5    53   107
    6     8    47
    7     7    72
    8    21    75
    9    47    59
   10    82    90
   11    58    13
   12    76    69
   13     6    99
   14    16    39
   15   100   129
   16    21    75
   17    89   114
   18    13    97
   19   100    82
   20     6     4
   21    88    97
   22     8   109
   23     1   121
   24    93   114
   25    60   108
