# tau=0.2, RDD=0.4
##
# n  m
 25  2
# job ptime ddate
    1    64   375
    2    76   371
    3    10   422
    4    14   539
    5    53   518
    6     8   415
    7     7   458
    8    21   464
    9    47   436
   10    82   488
   11    58   357
   12    76   453
   13     6   504
   14    16   403
   15   100   557
   16    21   464
   17    89   531
   18    13   502
   19   100   475
   20     6   342
   21    88   502
   22     8   521
   23     1   542
   24    93   530
   25    60   521
