# tau=0.2, RDD=0.6
##
# n  m
 25  5
# job ptime ddate
    1    49   264
    2    22   226
    3    96   181
    4    93   236
    5    15   179
    6    89   168
    7    65   158
    8    44   211
    9    62   160
   10    29   146
   11    79   233
   12    31   142
   13    45   243
   14    23   148
   15    19   235
   16    28   135
   17    56   266
   18    42   131
   19    17   202
   20    91   150
   21    11   160
   22    13   243
   23    50   233
   24    77   222
   25    99   269
